cid,#sim,day,budget,start,end,vidCoeff,mobCoeff,reach,demand,publisher,OML,OMH,OFL,OFH,YML,YMH,YFL,YFH,completion_percentage,profit,decision,revenue,budgetMillis,tartgetedImps,other,cost,ERR
521124494,134,43,0.216,44,48,2.59031602024519,2.270080387526681,2020, , ,0,1,0,0,0,0,0,0,1,??, ,0.25125118280770325,216,2544.0869431441015,0.0,0.05563646110222781,1.1631999204060335
336912765,134,39,0.945,40,49,2.7693551383706656,1.8222990706226816,9900, , ,0,0,0,0,1,0,0,0,1,??, ,1.0616845604094758,945,11583.454263787455,0.0,0.0,1.1234757253010326
1353129333,134,40,2.267,41,50,2.6544192663674164,2.3459883477030465,22945, , ,0,0,0,0,1,1,1,1,1,??, ,2.705242837559627,2267,30975.623892568776,0.0,0.029225892172481723,1.1933139998057465
968470213,134,45,3.291,46,50,2.324967722159513,2.21871662153983,32048, , ,1,0,1,0,1,0,1,0,1,??, ,4.081070095945391,3291,50028.367465191644,0.0,0.0,1.240069916726038
1318494268,134,48,1.97,49,53,2.690996427888632,2.1929431861235233,14524, , ,1,0,0,0,1,0,0,0,1,??, ,2.324647788495935,1970,18982.027719841204,0.0,0.11785316832471776,1.180024258119764
867437974,134,46,2.379,47,56,2.9827376747762786,2.0479032100467847,22945, , ,0,0,0,0,1,1,1,1,1,??, ,2.882004828843293,2379,32553.82829577683,0.0,0.0,1.2114354051464031
58168061,134,52,5.123,53,57,2.5888238111607325,1.7669469930093666,32048, , ,1,0,1,0,1,0,1,0,1,??, ,5.940823772737486,5123,40067.91266637824,0.0,0.01030845497108234,1.1596376679167453
1505491541,134,47,0.246,48,57,2.9858694709647904,2.023925618150765,2585, , ,0,0,0,0,0,1,0,0,1,??, ,0.300327340091331,246,3774.656069535615,0.0,0.0,1.2208428458997196
1335103724,134,49,0.826,50,59,2.30584514684947,1.8895436687113496,8392, , ,1,0,1,0,0,0,0,0,1,??, ,1.0454323889558617,826,14637.273997767757,0.0,0.0,1.2656566452250142
1674432697,135,1,0.218,2,4,2.8187632578245596,2.3368784377523926,2178, , ,1,0,0,0,1,0,0,0,0.2930548464471144,??, ,0.018526670255830324,218,638.2734555618151,0.0,0.0015826193070385714,0.0849847259441758
880855877,135,0,9.077,1,5,2.300815454067634,2.4520550066483136,9077, , ,1,0,0,0,1,0,0,0,1,??, ,10.196586838000036,9077,10618.179730450123,10102.568452755484,13.616008193856196,1.123343267379094
2071601249,135,0,9.077,1,5,2.1458361502784804,2.1307843376229414,9077, , ,1,0,0,0,1,0,0,0,0.8070554201763322,??, ,6.513775013432519,9077,7325.642048940568,0.0,0.4376529881426929,0.7176131996730769
1075452746,135,0,1.932,1,5,2.7700503436003334,1.9821982378624297,1932, , ,0,0,0,0,0,1,0,1,1,??, ,2.375831415635419,1932,2905.322014426674,3.9643964757248593,0.733130258515868,1.2297264056083952
2124433284,135,0,5.882,1,5,2.944583356477353,2.432662186653377,5882, , ,0,0,0,0,1,1,0,0,0.22278487239303704,??, ,0.3382238584530327,5882,1310.420619415844,3487.8945913488024,4.067188901525495,0.057501506027377206
1420768266,135,0,1.657,1,5,2.997900948943794,1.9883627567693063,1657, , ,0,1,0,0,0,1,0,0,1,??, ,2.0308189208279788,1657,2457.271043970344,0.0,0.0,1.225599831519601
100538377,135,0,1.932,1,5,2.0786680058286144,1.7663797486091726,1932, , ,0,0,0,0,0,1,0,1,1,??, ,2.2913696647659205,1932,2561.1667953806623,0.0,0.34726815821171836,1.186009143253582
1356958748,135,0,9.077,1,5,2.155568337943248,1.7437708951232405,9077, , ,1,0,0,0,1,0,0,0,1,??, ,9.940180259124897,9077,10165.90411370169,0.0,10.652917706437567,1.0950953243499941
592511461,135,0,10.49,1,5,2.187453610723415,1.8388715814859338,10490, , ,1,0,1,0,0,0,0,0,1,??, ,13.034611128840297,10490,16533.582347430387,0.0,1.6399509714510705,1.2425749407855382
2125631212,135,4,0.449,5,9,2.0999688350045673,2.4766402669951395,4487, , ,1,0,0,0,0,0,0,0,1,??, ,0.5688821548268767,449,7878.927073210455,0.0,0.0443859886399697,1.2669981176545138
2028364012,135,7,1.447,8,10,2.5686583972915997,1.5115235828731195,12986, , ,1,1,1,1,0,0,0,0,1,??, ,1.5513958731373638,1447,14094.986890318842,0.0,0.0,1.0721464223478672
485178627,135,2,0.917,3,12,2.337991321723559,2.0150407056595094,9178, , ,0,0,0,0,1,1,1,1,1,??, ,1.157902187940243,917,15779.241370938667,0.0,0.007669051257380094,1.2627068570776911
1335638784,135,3,13.205,4,13,2.5798016603078064,2.2038986193260186,18824, , ,0,0,0,0,1,1,0,0,1,??, ,16.90284623498979,13205,35493.86493369461,0.0,2.1694588182314485,1.280033792880711
6583197,135,10,0.095,11,13,2.981921610503122,2.1283126295076626,1077, , ,1,0,0,0,0,0,0,0,1,??, ,0.12252855342067487,95,2159.7381652006698,11246.974578138996,0.1151225309291847,1.2897742465334197
1137846572,135,9,0.371,10,14,2.0881795578123246,1.9186527988737332,4196, , ,1,0,1,0,0,0,0,0,1,??, ,0.48966835505968775,371,10911.050278696825,0.0,0.08905595802876849,1.3198607953091315
24306049,135,5,0.898,6,15,2.4774388681625026,1.6648338351500418,8975, , ,1,0,0,0,0,0,0,0,1,??, ,1.032475300562944,898,11003.936046073193,0.0,6.315738311275077E-4,1.149749777909737
54556514,135,6,0.481,7,16,2.9237943276150884,2.2037220778878037,4802, , ,1,0,0,0,0,0,0,0,1,??, ,0.6008396227939858,481,7770.967781744957,0.0,0.0,1.2491468249355215
342682967,135,13,1.399,14,16,2.2086238369410776,1.8738646929123708,12986, , ,1,1,1,1,0,0,0,0,1,??, ,1.7770338612543854,1399,23183.252316266036,0.0,0.0,1.2702171988952005
1363113932,135,12,0.544,13,17,2.66368690651802,1.9612105162576832,5590, , ,0,0,0,0,1,1,0,0,1,??, ,0.7235647825240004,544,16497.13201663258,0.0,0.1301967708930562,1.330082320816177
280877432,135,8,0.072,9,18,2.848664925063331,1.7806642047548635,814, , ,0,1,0,0,0,0,0,0,1,??, ,0.09418874381937029,72,1883.5765052170254,0.0,1.7679028118744623E-4,1.308176997491254
3423467,135,15,0.087,16,20,2.2220845075408664,2.410404920607147,1017, , ,0,1,0,0,0,0,0,0,1,??, ,0.10090206309676199,87,1271.9055687962305,11335.019200662058,0.14160894616108,1.1597938286984137
1003850528,135,11,1.127,12,21,2.427229704826117,1.7718363333528035,11180, , ,0,0,0,0,1,1,0,0,0.6753179715709914,??, ,0.5195363391341772,1127,7550.054922163684,0.0,0.0,0.4609905404917278
2113059239,135,16,0.333,17,21,2.4164380015484594,2.2975483940340142,2401, , ,1,0,0,0,0,0,0,0,1,??, ,0.4293855791853961,333,4804.160808082936,0.0,0.0,1.2894461837399283
1157584766,135,18,0.338,19,21,2.0650154748260996,1.649036742393372,3246, , ,1,1,1,1,0,0,0,0,1,??, ,0.4480826037716899,338,9041.637347130973,0.0,0.21926251593406987,1.3256881768393192
1020637125,135,21,0.306,22,24,2.017009515691455,1.8219181955816883,2970, , ,0,0,0,0,1,0,0,0,1,??, ,0.40124771411021704,306,7071.202308135833,0.0,0.012781215951187617,1.3112670395758728
625216002,135,19,0.952,20,24,2.5727880609759146,1.5234767834724119,4196, , ,1,0,1,0,0,0,0,0,1,??, ,1.1041187735696008,952,5247.649170857259,6338.6796474937355,0.5967665975084878,1.1597886276991605
183810543,135,14,4.116,15,24,2.96958826735794,1.7107662660450385,36712, , ,0,0,0,0,1,1,1,1,1,??, ,4.463337590096245,4116,40502.948390137644,0.0,0.06425718556147082,1.0843871696055019
1359274925,135,20,0.129,21,25,2.4891089683460663,1.7687247424098642,1292, , ,0,0,0,0,0,1,0,0,1,??, ,0.14987096955493934,129,1622.4616897868495,0.0,0.07442282301154925,1.1617904616661965
2144892319,135,17,14.42,18,27,2.678883766617153,1.6271183477099163,11180, , ,0,0,0,0,1,1,0,0,1,??, ,17.829140690041797,14420,17216.553069182348,0.0,1.7811403336311822,1.236417523581262
1811333661,135,22,0.258,23,27,2.4462361140532916,2.246775978437754,3232, , ,0,1,0,0,0,0,0,0,1,??, ,0.30754598966755914,258,4349.041771947797,0.0,0.0,1.1920387196417022
378456405,135,23,0.37,24,28,2.2458552286066507,2.0761331168403587,4590, , ,0,0,0,0,1,0,0,0,1,??, ,0.4438770524116415,370,6300.445366853332,0.0,0.03367833976355482,1.1996677092206527
1387409952,135,27,0.118,28,30,2.864408400283727,2.453032885570708,1192, , ,0,1,0,1,0,1,0,1,1,??, ,0.15215667442057929,118,2385.3479255927805,0.0,0.011852604534070325,1.2894633425472821
2095531891,135,25,0.319,26,30,2.6158426860894863,1.5753539240332652,2652, , ,0,1,0,0,0,1,0,0,1,??, ,0.37902916675255194,319,3534.3388336734197,0.0,0.04849483221476512,1.1881792061208525
1442113507,135,26,0.421,27,31,2.39963245307088,2.478655673806369,3631, , ,1,0,0,0,1,0,0,0,1,??, ,0.5610000905229229,421,11096.843710498753,0.0,0.03575870520448348,1.3325417827147812
523717762,135,29,0.128,30,32,2.1445483156046414,1.8731270312890604,1188, , ,0,0,0,0,1,0,0,0,1,??, ,0.16506819579090823,128,2379.4554159358786,4225.953810207077,0.03050742937897903,1.2895952796164705
1400480304,135,28,0.814,29,33,2.7892248437732414,1.7225996629804654,10412, , ,1,1,0,0,0,0,0,0,0.9876775226929508,??, ,0.803681123100291,814,10283.698366279004,0.0,0.009528242424242422,0.9873232470519547
2090705276,135,30,1.258,31,33,2.1226771182292006,2.1076880612818383,11894, , ,1,1,0,0,1,1,0,0,0.95797052872117,??, ,1.2002810571049614,1258,11394.101468609595,0.0,1.3139842671447952,0.9541184873648341
1952291227,135,31,0.502,32,34,2.8697398289003724,2.334616442060166,4406, , ,0,0,0,0,1,0,0,0,0.9869863520565988,??, ,0.4952708795172545,502,4348.661867161374,0.0,0.0,0.9865953775244114
1089098844,135,24,1.211,25,34,2.6728517989598823,2.499185772367544,10088, , ,1,1,0,0,1,1,0,0,1,??, ,1.5296270513162185,1211,17377.501641162336,0.0,0.0,1.263110694728504
1913233643,135,32,0.586,33,35,2.769009761703834,1.6412907920184174,6294, , ,1,0,1,0,0,0,0,0,1,??, ,0.7660090933124258,586,14435.791870059404,0.0,0.013216611349295969,1.307182753092877
932627663,135,34,0.088,35,39,2.5667943900643553,1.7226793338057975,1024, , ,0,0,0,0,0,1,0,0,1,??, ,0.10048561538022313,88,1237.1224331132307,37601.93045407156,0.05240832900095076,1.1418819929570811
489099274,135,35,0.56,36,40,2.5008613047676667,1.5093335549684137,5044, , ,1,1,0,0,1,1,0,0,1,??, ,0.7220595425221348,560,10088.867942282406,0.0,0.18862891931981346,1.2893920402180976
2054060941,135,37,0.155,38,40,2.146433685305674,1.6478505738812588,1822, , ,0,1,0,1,0,0,0,0,1,??, ,0.1960658693059261,155,3166.6927414970687,0.0,0.0747707864452678,1.2649410922962974
512758382,135,36,0.446,37,41,2.513320678395548,2.0948296545656135,4970, , ,0,1,0,1,0,1,0,1,1,??, ,0.5488150207087957,446,7494.536243593538,0.0,0.043785263676540176,1.2305269522618738
1483336817,135,33,1.312,34,43,2.2036228157660758,2.478498440343467,14360, , ,1,0,0,0,0,0,0,0,1,??, ,1.5820537879042693,1312,20047.89652922006,0.0,0.477552011861889,1.2058336798050833
1906870325,135,40,0.509,41,43,2.4214967760598105,2.2062045558331507,1822, , ,0,1,0,1,0,0,0,0,1,??, ,0.6563342062838106,509,3645.9334197568423,0.0,0.0,1.289458165587054
114623209,135,39,0.231,40,44,2.9067565495156398,2.3389068646990836,2020, , ,0,1,0,0,0,0,0,0,1,??, ,0.26808269620632463,231,2530.109357844537,26909.620503070713,0.17948928138026637,1.1605311524083317
1902568031,135,42,0.591,43,47,2.319550786195264,1.6587702710604386,7180, , ,1,0,0,0,0,0,0,0,0.0,??, ,0.0,591,0.0,0.0,0.0,0.0
1742533603,135,43,0.66,44,48,2.5734348493498476,2.1688361131820284,4196, , ,1,0,1,0,0,0,0,0,1,??, ,0.8169652731239891,660,6495.240845154744,0.0,0.0,1.2378261713999834
2143866147,135,45,0.071,46,48,2.226311925140148,2.3619989196573727,614, , ,0,0,0,0,0,1,0,0,1,??, ,0.08909006904287928,71,1017.8814424299168,0.0,0.0,1.2547897048292858
1820188381,135,38,0.776,39,48,2.61645332318131,1.834456973082511,8975, , ,1,0,0,0,0,0,0,0,1,??, ,0.9215699553206648,776,11943.735900904516,0.0,0.004821735422894579,1.187590148609104
1631134666,135,46,0.85,47,49,2.7718365377284715,1.9217711133934903,10514, , ,1,0,0,0,1,0,0,0,1,??, ,1.0963830163753128,850,21096.578007306936,0.0,0.0,1.2898623722062503
2004847606,135,47,0.356,48,50,2.0340172329992696,2.0202945871855036,4406, , ,0,0,0,0,1,0,0,0,1,??, ,0.4462639787970892,356,7264.727208017792,0.0,0.0,1.2535505022390145
993291428,135,41,2.296,42,51,2.063353840848391,2.1613792295042984,22464, , ,1,1,0,0,0,0,0,0,1,??, ,2.596810328657709,2296,26620.630137341897,0.0,0.8951245317549923,1.1310149515059709
1784465506,135,49,0.931,50,52,2.8120871730880115,2.0488676530593337,795, , ,0,1,0,0,0,1,0,0,1,??, ,1.252339680963505,931,3021.194649245199,0.0,6.338703367444466E-5,1.3451554038276101
1751000231,135,48,0.122,49,53,2.452325639210313,1.8604668819950616,1215, , ,0,1,0,1,0,0,0,0,1,??, ,0.15731172180006184,122,2430.9979964497047,0.0,0.0,1.2894403426234577
1164984410,135,44,1.187,45,54,2.998589435186781,2.1476347312333335,14688, , ,0,0,0,0,1,0,0,0,1,??, ,1.368396939939993,1187,18115.714937778233,0.0,0.0,1.152819662965453
258365184,135,50,0.959,51,55,2.6145786215791476,1.9507395267514582,10952, , ,1,0,0,0,1,0,0,0,1,??, ,1.207946950870703,959,18554.243513898786,0.0,0.0,1.2595901468933295
1605695760,135,53,0.757,54,56,2.976633317392022,1.9279253835304238,7566, , ,1,1,0,0,1,1,0,0,1,??, ,0.976078701109763,757,15134.500822521728,0.0,0.0,1.2894038323774941
369296038,135,52,0.197,53,57,2.548251374248625,1.9506650208636132,1932, , ,0,0,0,0,0,1,0,1,1,??, ,0.22871475799358806,197,2422.1572655968166,17483.374150951866,0.031525158998721506,1.1609886192567922
2055259882,135,54,1.001,55,59,2.4977609320581826,1.677732048285189,9412, , ,0,0,0,0,1,1,0,0,1,??, ,1.1860498529892198,1001,12442.629278943648,0.0,0.006583068586605756,1.1848649880012188
983981743,136,0,1.657,1,5,2.540982471351591,2.447732414658452,1657, , ,0,1,0,0,0,1,0,0,1,??, ,2.136844921622886,1657,3318.624501899656,0.0,0.28064519999999993,1.289586554992689
1760115965,136,0,10.952,1,5,2.4966021589757483,2.2578271048181455,10952, , ,1,0,0,0,1,0,0,0,1,??, ,13.877262374349051,10952,19240.85763674353,0.0,2.87578978518284,1.2670984636914766
1969009743,136,0,1.932,1,5,2.5911364654873013,1.5026883324079847,1932, , ,0,0,0,0,0,1,0,1,1,??, ,2.464681184109756,1932,3553.4022112986927,0.0,0.2719231199249796,1.2757148986075342
1981101940,136,0,6.507,1,5,2.3136588328541694,2.448366981936874,6507, , ,1,1,0,0,0,0,0,0,1,??, ,7.791401117605808,6507,8877.818867829896,0.0,1.3149761733905336,1.1973876006770876
1518969312,136,0,5.59,1,5,2.5968491393507125,2.089647030397227,5590, , ,0,0,0,0,1,1,0,0,1,??, ,7.147548334424837,5590,10453.916469188387,0.0,0.47266015307004794,1.2786311868380746
2100769172,136,2,0.96,3,5,2.1926847750468754,2.0356539526003306,8116, , ,1,1,1,1,0,0,0,0,1,??, ,1.2378373734778478,960,16235.784198597165,0.0,0.025201408483402504,1.2894139307060914
198616401,136,0,6.507,1,5,2.3608094589795474,1.7449440700020509,6507, , ,1,1,0,0,0,0,0,0,0.2613794838906962,??, ,0.4673240402184494,6507,1700.7963016767603,3996.7896020549797,4.060497178511883,0.07181866301190248
221365600,136,0,3.312,1,5,2.734757995801827,2.488146629786312,3312, , ,0,1,0,0,0,1,0,0,1,??, ,4.0721991481857165,3312,4977.166909346193,4.976293259572624,0.7018955212260587,1.2295287283169434
1590108120,136,0,10.49,1,5,2.835645439255307,1.708403427804732,10490, , ,1,0,1,0,0,0,0,0,1,??, ,13.232670094001675,10490,17927.605958147167,0.0,20.53919069215207,1.2614556810297115
493002348,136,1,0.119,2,6,2.3137768485805834,2.106112254945588,517, , ,0,0,0,0,0,1,0,0,1,??, ,0.13167082100635988,119,588.8385178285674,0.0,0.0,1.1064774874484025
1632736307,136,4,2.602,5,9,2.1482001092942014,1.875139188953497,2603, , ,1,1,0,0,0,0,0,0,1,??, ,3.4343535603663913,2602,6770.89247121416,0.0,0.21740758994578493,1.3198899155904655
1674963913,136,5,1.197,6,10,2.492641721962774,2.124063560876621,11472, , ,0,0,0,0,1,1,1,1,1,??, ,1.532260467225881,1197,21637.619765173644,0.0,0.0,1.280083932519533
1829060844,136,8,1.976,9,11,2.757069737632238,1.702191048283565,2517, , ,1,0,1,0,0,0,0,0,1,??, ,2.5481928922395256,1976,5040.506811633444,0.0,0.09305975729132905,1.2895713017406507
777075992,136,6,0.224,7,11,2.14335475278755,1.6875872283414566,2236, , ,0,0,0,0,1,1,0,0,1,??, ,0.2888541676962923,224,4476.461165218356,0.0,0.032582387288135915,1.2895275343584478
1405421767,136,7,0.454,8,12,2.524167365936271,2.041453902222238,4956, , ,1,1,0,0,1,1,0,0,1,??, ,0.5268797156513905,454,6207.495675986345,1771.571189476014,0.0,1.1605280080427103
1923869196,136,3,0.24,4,13,2.0775646049469003,2.033987244121306,814, , ,0,1,0,0,0,0,0,0,1,??, ,0.30950339571619906,240,1630.391791530024,0.0,0.1447241200139165,1.2895974821508294
1317765189,136,9,0.895,10,14,2.8692800028949548,1.7178741234724466,773, , ,0,0,0,0,0,1,0,1,1,??, ,1.154299206534369,895,1549.548626889391,0.0,0.00961683527257312,1.2897197838372836
410021376,136,10,0.499,11,15,2.7921935079861515,1.8716294269400606,1017, , ,0,1,0,0,0,0,0,0,1,??, ,0.6403848853014223,499,1956.3229926659476,0.0,0.013463960413971595,1.2833364434898245
2048381141,136,11,2.023,12,16,2.4626523401485656,2.1653923602031693,21644, , ,1,1,1,1,0,0,0,0,1,??, ,2.4750502275121455,2023,31871.835078584678,0.0,0.024234280266920753,1.2234553769214758
741560328,136,13,0.654,14,16,2.9774863268917064,1.6067435183478889,8116, , ,1,1,1,1,0,0,0,0,1,??, ,0.7625199582352024,654,10280.515968043006,0.0,0.12557687702573853,1.1659326578519913
1579724418,136,12,0.385,13,17,2.577137979044934,2.1639110394399528,4381, , ,1,0,0,0,1,0,0,0,1,??, ,0.5081515852168901,385,11393.81866286137,0.0,0.0,1.3198742473165976
134373729,136,14,0.336,15,19,2.6991229069959077,1.8087026513109428,4196, , ,1,0,1,0,0,0,0,0,1,??, ,0.4123471833609888,336,6256.376514368393,0.0,0.0,1.2272237600029428
508390378,136,15,0.138,16,20,2.319930093857459,2.04367057920225,407, , ,0,1,0,0,0,0,0,0,1,??, ,0.17806662542281926,138,819.2936184180835,0.0,0.14455616795984533,1.2903378653827482
1761391622,136,18,0.386,19,21,2.558017507815247,2.076633439376565,4308, , ,1,0,0,0,0,0,0,0,1,??, ,0.48984446824643185,386,7643.378956932211,0.0,0.0,1.269027119809409
1792934726,136,20,0.219,21,23,2.47155377754642,2.098571586915672,2289, , ,0,0,0,0,1,0,1,0,1,??, ,0.29556929065403154,219,9599.281280493893,0.0,0.0,1.34963146417366
1851381192,136,21,0.403,22,24,2.662875658931915,1.8071617627232035,4212, , ,1,1,0,0,0,0,0,0,1,??, ,0.5198424457336727,403,8455.433742985717,0.0,0.0,1.2899316271307013
1385906051,136,19,3.079,20,24,2.8733151109385817,1.52926724539887,13527, , ,1,1,1,1,0,0,0,0,0.29892424844682536,??, ,0.2696628457578157,3079,4043.5483087402063,2199.9807643434287,4.063714197879331,0.0875813074887352
1216567340,136,16,0.322,17,26,2.9932142650758227,2.454062420168943,3976, , ,0,1,0,1,0,1,0,1,1,??, ,0.415199111458065,322,7955.153132318628,0.0,0.0,1.2894382343418167
1495407319,136,17,0.971,18,27,2.677204040822445,1.92877971414255,12005, , ,1,0,0,0,0,0,0,0,1,??, ,1.1793867656971024,971,17194.393715829032,0.0,0.0,1.2146104693070057
1336052270,136,23,0.268,24,28,2.689355699887573,1.9843727579052703,3312, , ,0,1,0,0,0,1,0,0,1,??, ,0.3118960748848984,268,4176.443437702373,0.0,0.0,1.163791324197382
888033955,136,25,2.504,26,28,2.419597625110878,2.3151645117523927,1987, , ,0,1,0,0,0,1,0,0,1,??, ,3.2287892363453157,2504,3975.9589360761447,0.0,0.04335954189773323,1.2894525704254456
1596956495,136,24,0.188,25,29,2.4467275449243466,1.7768872147679946,1980, , ,0,0,0,0,1,0,0,0,1,??, ,0.24242597800994084,188,3963.212920367235,0.0,0.0,1.2894998830316002
1124867116,136,27,0.217,28,30,2.696488069199712,2.216378836881476,1341, , ,0,0,0,0,1,1,0,0,1,??, ,0.2799131782732631,217,2691.8411016127466,0.0,0.0,1.2899224805219498
1047369744,136,22,0.959,23,32,2.377204765771042,1.955790049586604,11765, , ,0,0,0,0,1,1,0,0,1,??, ,1.1068352451354921,959,14548.631039155021,0.0,0.0,1.1541556257930055
523726584,136,29,0.99,30,32,2.115574371051564,1.6788818923671704,7566, , ,1,1,0,0,1,1,0,0,1,??, ,1.2592027540059827,990,13629.659542465477,0.0,0.0,1.2719219737434169
1718503711,136,30,0.088,31,35,2.31494764195166,2.4783690101761744,407, , ,0,1,0,0,0,0,0,0,1,??, ,0.11861812748320212,88,1641.4534691000968,0.0,0.0,1.3479332668545696
501382277,136,26,0.331,27,36,2.5116622296687128,1.5471396912784927,4040, , ,0,1,0,0,0,0,0,0,1,??, ,0.41303295214035257,331,6502.541117059812,0.0,0.0,1.2478336922669262
797211447,136,32,0.771,33,37,2.5505741706932588,2.144900357680534,8944, , ,0,0,0,0,1,1,0,0,1,??, ,0.9413127974526782,771,13062.481363700635,0.0,0.0,1.2208985699775332
30462112,136,34,0.106,35,37,2.2150305562370036,2.307656385365685,1101, , ,0,0,0,0,1,0,0,0,1,??, ,0.13669528523563335,106,2204.948125563993,0.0,0.0,1.2895781626003147
1583778495,136,28,2.06,29,38,2.6018002182415083,2.3083221472221442,19208, , ,1,0,0,0,0,0,0,0,1,??, ,2.5565656751374517,2060,30096.879457946634,0.0,0.0,1.2410512986104134
1047055053,136,33,0.899,34,38,2.0570619800039553,1.5144931311611658,10412, , ,1,1,0,0,0,0,0,0,1,??, ,1.031466582020794,899,12707.587866382502,0.0,0.07107624562499983,1.1473488120364783
1407764372,136,37,0.035,38,40,2.9384368936124576,2.0736743576096295,310, , ,0,0,0,0,0,1,0,0,1,??, ,0.047718793797452363,35,1999.7344482580502,0.0,0.0,1.3633941084986387
1775779485,136,35,0.05,36,40,2.4169696998860104,2.3421811699209,517, , ,0,0,0,0,0,1,0,0,1,??, ,0.06451180417838924,50,1040.0039641429476,0.0,0.0,1.2902360835677849
1526352924,136,31,0.702,32,41,2.2027638906383116,1.5337534820041565,7262, , ,1,0,0,0,1,0,0,0,1,??, ,0.8601733103674196,702,10759.234248488678,0.0,0.0,1.2253181059364953
1611350774,136,36,0.105,37,41,2.701166042055065,2.115551415358874,640, , ,0,0,0,0,0,1,0,0,1,??, ,0.12222368631915835,105,807.4537511346828,8949.900012970667,0.01668278529980656,1.164035107801508
811290638,136,39,0.665,40,42,2.247278115689643,2.36248049357836,1855, , ,0,0,0,0,0,1,0,1,1,??, ,0.8653905652239164,665,4050.3728773271905,0.0,0.0031435854918550436,1.301339195825438
1809156004,136,38,0.721,39,43,2.7730770140588215,2.4973800650419937,9077, , ,1,0,0,0,1,0,0,0,1,??, ,0.9217444740996293,721,16954.68474164521,0.0,0.0,1.2784250680993472
1014015752,136,42,2.148,43,45,2.7578716221261286,2.061491327749933,10070, , ,1,0,1,0,0,0,0,0,1,??, ,2.769652470172177,2148,20144.15000557258,0.0,0.0,1.2894099023147936
591582519,136,40,0.399,41,45,2.069440143294342,1.5385653804231514,3816, , ,0,0,0,0,1,0,1,0,1,??, ,0.4629461761527179,399,4777.0616466161955,0.0,0.07536814066208318,1.1602661056459094
111850636,136,41,1.812,42,46,2.195220198670566,1.8662656761546441,11472, , ,0,0,0,0,1,1,1,1,1,??, ,2.2771451643605287,1812,19180.65830476187,0.0,0.11504857264889361,1.2567026293380401
1059635649,136,43,0.724,44,48,2.8361404129109546,1.93169455545353,3232, , ,0,1,0,0,0,0,0,0,0.8694321941827194,??, ,0.6003273628760303,724,2810.004851598549,0.0,0.7250000000000005,0.829181440436506
1531627889,136,44,0.277,45,49,2.0188306389064268,2.160041136935468,2020, , ,0,1,0,0,0,0,0,0,1,??, ,0.3124938648694791,277,2382.021128531765,0.0,0.31834989161811134,1.128136696279708
1418133954,136,48,0.608,49,51,2.3298420733382774,1.6856318608401988,6247, , ,1,1,0,0,0,0,0,0,0.6820384752383769,??, ,0.2877255779518971,608,4260.694354814141,0.0,0.18221830663749156,0.47323285847351504
726487173,136,45,1.747,46,55,2.3118341893686933,1.6435615914343313,20824, , ,1,1,0,0,0,0,0,0,0.8129950274137101,??, ,1.2734325787107448,1747,16929.8084508631,0.0,0.858482957430357,0.7289253455699741
300977327,136,50,1.154,51,55,2.3886009348354635,2.3267830875677142,14524, , ,1,0,0,0,1,0,0,0,0.7683688494574729,??, ,0.7405473569496478,1154,11159.789169520336,0.0,8.007765360793684E-4,0.6417221464035077
1538495509,136,52,0.2,53,55,2.459701394029287,1.5906370471580855,2517, , ,1,0,1,0,0,0,0,0,1,??, ,0.25789816873926746,200,5037.777947491,0.0,0.0,1.2894908436963373
38148840,136,46,40.0,47,56,2.4609442058034476,1.690477284888337,39648, , ,1,1,0,0,1,1,0,0,1,??, ,44.7736490282158,40000,46077.07316013014,0.0,12.981338923522225,1.119341225705395
1079084412,136,47,12.07,48,57,2.9434504123118845,1.9473823472653706,14360, , ,1,0,0,0,0,0,0,0,0.8387759932191732,??, ,9.37228923462946,12070,12044.823262627327,0.0,0.25409373324766754,0.7764945513363264
534843131,136,54,0.28,55,57,2.6820622961459533,1.693694290377557,3246, , ,1,1,1,1,0,0,0,0,1,??, ,0.3610390689793377,280,6494.007291708113,0.0,0.02596197526663698,1.2894252463547773
1975569737,136,53,0.465,54,58,2.085840231943297,2.432467398873268,4970, , ,0,1,0,1,0,1,0,1,1,??, ,0.5755303909887713,465,7689.755781193663,0.0,0.0016259667282809615,1.2376997655672501
1023228246,136,49,2.576,50,59,2.948562078890375,1.5586004175724018,2048, , ,0,0,0,0,0,1,0,0,1,??, ,2.8117026299131376,2576,2281.9539469494816,0.0,0.0,1.091499468133982
1898560142,137,0,9.077,1,5,2.077458740700558,1.7326150680055676,9077, , ,1,0,0,0,1,0,0,0,1,??, ,10.881415231275355,9077,12430.303059018821,0.0,16.706585344736407,1.1987898238708115
1222940093,137,0,1.657,1,5,2.0910969359196416,2.12186094012844,1657, , ,0,1,0,0,0,1,0,0,1,??, ,2.010005608928849,1657,2362.105324089581,0.0,0.9091302484689265,1.2130389915080562
1054038303,137,0,6.507,1,5,2.84212847347002,2.0405514257604986,6507, , ,1,1,0,0,0,0,0,0,1,??, ,8.222836808770912,6507,11240.426139733456,0.0,10.035964817009269,1.2636909188214096
806175292,137,0,6.507,1,5,2.193479765786958,2.147600097051723,6507, , ,1,1,0,0,0,0,0,0,1,??, ,8.264103107899533,6507,11605.409385197281,0.0,11.483375679999838,1.2700327505608626
285623745,137,0,10.49,1,5,2.793688395934496,1.5205680539342392,10490, , ,1,0,1,0,0,0,0,0,1,??, ,11.96997873051096,10490,12654.81264893128,0.0,5.870374721289357,1.141084721688366
