index,cid,sim,day,budget,start,end,vidCoeff,mobCoeff,reach,demand,OML,OMH,OFL,OFH,YML,YMH,YFL,YFH,completion_percentage,profit,revenue,budgetMillis,tartgetedImps,other,cost,ERR,decision
248,25943897,174,29,12.336,31,40,2.8407912534731707,2.213022489754065,35048,,0,0,1,0,0,0,1,0,0.4737063540843479,2.3423587929896588,2.4288080851105747,12336,16602.460297948226,0.0,0.08644929212091595,0.19688781494087018,
249,8485860,174,30,0.826,32,41,2.491109685202254,2.3653093475214426,2650,,0,1,0,0,0,1,0,0,2.0018627328381604,1.0651416246897696,1.0651416246897696,826,5304.9362420211255,0.0,0.0,1.2895177054355564,
250,31158625,174,37,0.329,39,41,2.977014048548011,1.9421927429821835,1192,,0,1,0,1,0,1,0,1,1.1104628719365741,-0.6386172763394571,0.35830994717748477,329,1323.6717433483964,0.0,0.9969272235169419,1.0890879853418989,
251,5502081,174,31,2.961,33,42,2.2155767224044953,2.4562289056158746,8392,,1,0,1,0,0,0,0,0,1.9532616363890793,3.8071629037511245,3.8071629037511245,2961,16391.771652577154,0.0,0.0,1.285769302178698,
252,15477315,174,38,0.4,40,44,2.114701541133865,1.6335975803630545,2236,,0,0,0,0,0,0,1,1,4.190466915036841,0.5398397073346664,0.5398397073346664,400,9369.884022022376,0.0,0.0,1.3495992683366658,
253,21136060,174,36,3.236,38,47,2.5512776964478068,1.5867772739706905,9940,,0,1,0,1,0,1,0,1,1.2888832891834898,3.788790635744484,3.7987988682932707,3236,12811.499894483888,0.0,0.010008232548787053,1.1739180680757944,
254,18519485,174,41,0.236,43,47,2.7158701540136776,1.6486965117890575,773,,0,0,0,0,0,1,0,1,1.0041933867948645,0.23125624244906667,0.23697203529166747,236,776.2414879924303,0.0,0.0057157928426008,1.0041187936087606,
255,357064,174,45,0.191,47,49,2.08262720845182,2.2863225240832827,775,,0,0,0,0,0,1,0,0,1.0004872887855598,0.19108555439939476,0.19108555439939476,191,775.3776488088089,0.0,0.0,1.0004479287926427,
256,2655121,174,44,0.541,46,50,2.495322890660775,1.5283351562990979,1836,,0,0,0,0,1,0,0,0,1.2391893927607298,0.08154349261946914,0.6249706904813039,541,2275.1517251087,0.0,0.5434271978618348,1.1552138456216339,
257,18155250,174,39,3.545,41,50,2.1145001987886918,1.9679771201911573,12005,,0,0,1,0,0,0,0,0,1.413373619558286,4.289917560654623,4.289917560654623,3545,16967.550302797223,0.0,0.0,1.210131892991431,
258,26736022,174,40,5.421,42,51,2.17866951559327,2.3911897949215857,18155,,1,0,0,0,1,0,0,0,1.3786503120771076,-3.227963083452031,6.512165912466815,5421,25029.39641575989,0.0,9.740128995918846,1.2012849866199622,
259,15751672,174,47,2.331,49,51,2.700209990786127,2.400803404648885,6883,,0,0,0,0,1,1,1,1,1.609273385616186,-1.3336948727046298,2.908606068204784,2331,11076.628713196209,0.0,4.242300940909414,1.2477932510531033,
260,10116421,174,42,0.579,44,53,2.8720361046717144,1.5572526548369043,4040,,0,1,0,0,0,0,0,0,1.418527573215018,0.7013865558348426,0.7013865558348426,579,5730.851395788673,0.0,0.0,1.211375744101628,
261,30668364,174,49,1.517,52,54,2.1699023484745417,2.225499661171983,5446,,1,0,0,0,1,0,0,0,0.9146837519877589,-1.6733613784774635,1.3624647897898958,1517,4981.367713325335,0.0,3.0358261682673593,0.8981310413908346,
262,32083498,174,43,1.505,45,54,2.38052211856516,2.292643787889609,4802,,0,0,1,0,0,0,0,0,2.0005743810109338,1.940580069555702,1.940580069555702,1505,9606.758177614503,0.0,0.0,1.2894219731267125,
263,1457701,174,48,5.636,50,54,2.6082557191356828,1.8536863845903377,20030,,1,0,1,0,1,0,1,0,1.8781019834577173,6.28847760852335,7.210479209236761,5636,37618.38272865808,0.0,0.9220016007134106,1.2793611088070902,
264,30197645,174,51,6.676,53,57,2.3144570816280905,1.5808203680292945,9077,,1,0,0,0,1,0,0,0,1.401197557943618,3.088050612565848,8.058761575881498,6676,12718.67023345422,0.0,4.97071096331565,1.2071242624148437,
265,12917560,174,46,16.264,48,57,2.664418395994051,1.7444541415747636,43288,,1,1,1,1,0,0,0,0,0.5480403065920528,4.417628999776663,4.417628999776663,16264,23723.568791756785,0.0,0.0,0.27162008114711406,
266,26304628,174,52,0.253,54,58,2.030644135491696,1.7016033554867758,808,,0,1,0,0,0,0,0,0,2.0017450462847823,0.326245769036296,0.326245769036296,253,1617.409997398104,0.0,0.0,1.289508968522909,
267,3023604,174,53,1.739,57,59,2.87745140584799,2.234153018417722,2982,,0,1,0,1,0,1,0,1,2.0018881981303682,2.2424745769921364,2.2424745769921364,1739,5969.630606824758,0.0,0.0,1.2895195957401588,
268,10990386,175,0,2.836,2,4,2.4457149193070027,2.400444258595089,7434,,1,1,0,0,1,1,0,0,1.625038365744168,0.22740068774860767,3.545414503410752,2836,12080.535210942146,0.0,3.318013815662144,1.250146157761196,
269,14251891,175,0,7.02,1,5,2.0969325364239193,2.0848083302985128,7020,,0,0,1,1,0,0,0,0,1.3645441880519236,1.3526965513826346,8.406041842257077,7020,9579.100200124503,0.0,7.053345290874442,1.1974418578713786,
270,237682,175,0,3.312,1,5,2.2741457875073965,2.1783027836657465,3312,,0,1,0,0,0,1,0,0,1.2812787058768051,-0.6763030037984858,3.8791576615437853,3312,4243.5950738639785,0.0,4.555460665342271,1.1712432552970367,
271,22503490,175,0,9.54,1,5,2.044104464076683,1.9493165654847706,9540,,0,0,0,0,1,0,1,0,0.7268501621125166,-4.2085598456416475,5.332504122693954,9540,6934.150546553408,0.0,9.541063968335601,0.5589626962991566,
272,14847229,175,0,3.312,1,5,2.675564686650938,1.852440715142606,3312,,0,1,0,0,0,1,0,0,1.6926198258982286,0.2226966647322164,4.171119998167046,3312,5605.956863374933,0.0,3.9484233334348295,1.2593961347122724,
273,20746961,175,0,6.507,1,5,2.2826933747457927,2.1616111777905784,6507,,1,1,0,0,0,0,0,0,1.1924091260455796,-6.796938875172528,7.382713459624173,6507,7759.006183178587,0.0,14.179652334796701,1.134580215095155,
274,33436921,175,0,10.49,1,5,2.5478431670350163,2.1735681813312064,10490,,1,0,1,0,0,0,0,0,1.529362309413497,5.204026464600803,12.950095538612924,10490,16043.010625747584,0.0,7.746069074012121,1.2345181638334533,
275,10221886,175,0,6.507,1,5,2.6690946684834973,2.496734747983762,6507,,1,1,0,0,0,0,0,0,1.837378201364469,-0.3111707601541216,8.299902714226338,6507,11955.8199562786,0.0,8.61107347438046,1.275534457388403,
276,8249268,175,0,9.077,1,5,2.71105729217145,1.7868741750513175,9077,,1,0,0,0,1,0,0,0,0.7921634591613885,0.10406247359666931,6.252093476398115,9077,7190.467718807924,0.0,6.148031002801446,0.6887841221106219,
277,15122683,175,1,0.903,3,7,2.1234685610386492,1.5310488904255153,5882,,0,0,0,0,1,1,0,0,1.025221479323536,-2.244874664250593,0.9246066099308177,903,6030.352741381039,0.0,3.1694812741814107,1.0239275857484138,
278,3972755,175,2,0.556,4,8,2.8625121531767923,2.0185745238777377,4970,,0,1,0,1,0,1,0,1,2.851916715299466,0.6995981627155647,0.7381080005856283,556,14174.026075038346,0.0,0.03850983787006356,1.3275323751540076,
279,33103468,175,3,2.665,5,9,2.6580270380560638,1.8302369850555698,11232,,0,0,1,1,0,0,0,0,1.1900672268209245,2.63820164811591,3.0206652134658665,2665,13366.835091652623,0.0,0.38246356534995685,1.133457866216085,
280,25575169,175,5,1.122,7,9,2.7468403045952168,2.393572632128727,2973,,1,1,0,0,1,1,0,0,0.8272115460197063,-0.276784965405265,0.8476572692771842,1122,2459.2999263165866,0.0,1.1244422346824492,0.7554877622791303,
281,22675173,175,6,4.493,8,10,2.3550374961227822,1.7725812141571926,12018,,1,0,1,0,1,0,1,0,2.0004339970795484,3.4399569206680582,5.793326005324195,4493,24041.215776902012,0.0,2.3533690846561366,1.289411530230179,
282,13785664,175,4,1.607,6,10,2.311748576438865,1.727126639296678,3816,,0,0,0,0,1,0,1,0,2.0006043871212955,1.0490437691579406,2.0721046973237462,1607,7634.306341254864,0.0,1.0230609281658056,1.2894242049307694,
283,24093894,175,7,0.561,9,11,2.3463513391555906,1.7660906300748245,1192,,0,1,0,1,0,1,0,1,7.237102809361146,0.7662933809785373,0.7662933809785373,561,8626.626548758486,0.0,0.0,1.365941855576715,
284,8003136,175,8,6.431,10,12,2.123330882377795,1.598313264898625,11013,,0,0,0,0,1,1,1,1,1.7011731416384936,-1.8476562437562158,8.10613854173369,6431,18735.01980886473,0.0,9.953794785489906,1.2604787034261686,
285,7618060,175,9,0.173,11,13,2.6948292247355248,1.942698331186989,1240,,0,0,0,0,0,1,0,0,1.6596140200205922,-1.8093775023261969,0.21712183213825945,173,2057.9213848255345,0.0,2.0264993344644564,1.2550394921286674,
286,2424199,175,12,3.197,14,16,2.869378701460249,2.3105515602406816,5366,,0,0,0,0,0,0,1,1,2.846085032161503,4.243618343289921,4.243618343289921,3197,15272.092282578626,0.0,0.0,1.3273751464779233,
287,14793083,175,11,0.116,13,17,2.309197234807662,1.8073543888559236,517,,0,0,0,0,0,1,0,0,3.0682249127101344,0.15460605445997144,0.15460605445997144,116,1586.2722798711395,0.0,0.0,1.3328108143100985,
288,10336698,175,13,1.424,15,19,2.233683882517796,1.5245119341403794,4950,,0,0,0,0,0,0,1,0,2.100987250481743,1.846005497123396,1.846005497123396,1424,10399.886889884627,0.0,0.0,1.296352174946205,
289,2284839,175,16,0.141,18,20,2.500872472488649,1.9250089590339376,976,,0,0,0,1,0,0,0,0,0.42425842710733563,-0.2608526265331179,0.022316184102328013,141,414.07622485675955,0.0,0.2831688106354459,0.1582708092363689,
290,32269433,175,14,0.939,16,20,2.042204775359022,2.4162233894966283,2020,,0,1,0,0,0,0,0,0,0.0,0.0,0.0,939,0.0,0.0,0.0,0.0,
291,8316581,176,0,5.445,2,4,2.300842029169954,2.158262813385183,5446,,1,0,0,0,1,0,0,0,0.7084276897142359,-0.19390009403495378,2.8476409717654874,5445,3858.0971981837283,0.0,3.041541065800441,0.5229827312700619,
292,23390905,176,0,7.02,1,5,2.965825483450507,2.3600217038445774,7020,,0,0,1,1,0,0,0,0,1.4122030948955018,7.588010906949544,8.493126012316024,7020,9913.665726166422,0.0,0.9051151053664801,1.209847010301428,
293,26227093,176,0,3.037,1,5,2.1019662495738953,2.290236035715321,3037,,0,1,0,1,0,0,0,0,3.454332614792801,2.267332436961028,4.070034270728143,3037,10490.808151125737,0.0,1.8027018337671148,1.3401495787712028,
294,23715458,176,0,10.952,1,5,2.185968295922723,2.348908471152099,10952,,0,0,1,0,0,0,1,0,0.9299856864506844,6.011387664328015,10.064968715393428,10952,10185.203238007894,7087.245398927749,4.0535810510654136,0.9190073699227017,
295,14666886,176,0,7.02,1,5,2.0486672170709004,2.152551409305558,7020,,0,0,1,1,0,0,0,0,1.4332541783050177,5.434992384644248,8.528161617773803,7020,10061.444331701225,6.562412914609621,3.093169233129554,1.2148378372897155,
296,3348585,176,0,10.49,1,5,2.858213726659966,2.1338637783348986,10490,,1,0,1,0,0,0,0,0,1.4790948041783254,10.926981778899956,12.848253802187404,10490,15515.704495830634,0.0,1.9212720232874485,1.2248097046889803,
297,19371558,176,0,1.657,1,5,2.2870500487006464,1.6259726158713586,1657,,0,0,0,1,0,0,0,1,1.8574335702198188,-0.37118537117319894,2.1167390553767724,1657,3077.7674258542397,7959.211868984226,2.4879244265499714,1.2774526586462114,
298,4314337,176,0,10.49,1,5,2.876876323358139,1.851294812984027,10490,,1,0,1,0,0,0,0,0,1.2102996251216172,11.98860586466982,11.98860586466982,10490,12696.043067525763,0.0,0.0,1.1428604256119943,
299,15839078,176,0,1.657,1,5,2.9679311452451786,2.178256860842844,1657,,0,0,0,1,0,0,0,1,1.4117089101268636,1.6201821936076846,2.0045167568607525,1657,2339.201664080213,0.0,0.38433456325306786,1.2097264676286978,
300,23435143,176,2,4.405,4,6,2.600574258203271,1.7764053298629086,4406,,0,0,0,0,1,0,0,0,1.4786389581686448,-0.8985865100012429,5.3948744762139675,4405,6514.883249691049,0.0,6.29346098621521,1.2247161126478927,
301,13684881,176,1,0.382,3,7,2.048034838827052,1.973833343580928,3816,,0,0,0,0,1,0,1,0,1.5936720056085318,0.4688388024595868,0.4757368316862182,382,6081.452373402158,0.0,0.0068980292266313855,1.2453843761419325,
302,15676268,176,3,1.328,5,9,2.671972884131729,1.588258347378239,11472,,0,0,0,0,1,1,1,1,1.5076293680812616,1.6150148859420572,1.6340570655586062,1328,17295.524110628234,0.0,0.01904217961654891,1.2304646578001552,
303,14126630,176,6,0.3,8,10,2.715470343652451,2.48768639603942,2973,,1,1,0,0,1,1,0,0,2.6022545102191046,0.3478608549023089,0.3959780231307324,300,7736.502658881398,0.0,0.04811716822842346,1.319926743769108,
304,30919630,176,5,0.27,7,11,2.801595284503591,2.425297775275253,2603,,1,1,0,0,0,0,0,0,2.0025065747277706,0.31219196191168097,0.3481826783597131,270,5212.524614016387,0.0,0.03599071644803216,1.2895654754063448,
305,15721168,176,8,0.142,10,12,2.954374687017274,1.7999838424615466,1591,,0,0,0,1,0,0,0,1,1.781199582812843,-0.08560926018915019,0.18030913668144485,142,2833.8885362552332,0.0,0.26591839687059504,1.2697826526862315,
306,15796480,176,7,0.734,9,13,2.9978240092803956,1.6138371505383269,7952,,0,1,0,1,0,1,0,1,1.6605997682013822,0.7726336863688168,0.9212976417595906,734,13205.089356737391,0.0,0.14866395539077376,1.255173898855028,
307,12691051,176,9,0.027,11,13,2.787114180914846,1.6370799798381108,310,,0,0,0,0,0,1,0,0,2.4833981623591947,0.008320864167469869,0.03551979094590003,27,769.8534303313504,0.0,0.02719892677843016,1.3155478128111122,
308,28240015,176,4,4.052,6,15,2.1408662973562733,1.5526862412552076,40352,,0,0,1,1,0,0,1,1,1.244634811852779,4.689835050208017,4.689835050208017,4052,50223.50392788334,0.0,0.0,1.1574124013346538,
309,17624868,176,12,0.667,14,16,2.327876313473285,1.638828570676598,7434,,1,1,0,0,1,1,0,0,2.096537542122051,0.6920855913558295,0.8644762329831364,667,15585.660088135326,0.0,0.17239064162730686,1.2960663163165462,
310,27191591,176,11,0.156,13,17,2.8309618797854466,1.5726603259599852,1795,,1,0,0,0,0,0,0,0,1.1354601792407613,0.17229330734714995,0.17229330734714995,156,2038.1510217371663,0.0,0.0,1.104444277866346,
311,4932404,176,13,1.686,15,19,2.968169267543873,2.3251090883520025,20030,,1,0,1,0,1,0,1,0,1.8118729010442967,2.0557216443975963,2.146269662564263,1686,36291.81420791726,0.0,0.090548018166667,1.2729950549016984,
312,32749675,176,15,5.255,17,19,2.4155965555856937,1.8189114650660674,12105,,0,0,1,1,0,0,1,1,2.2349727328541085,6.697540620213997,6.853451515121913,5255,27054.344931198983,0.0,0.15591089490791613,1.3041772626302404,
313,13875542,176,10,1.393,12,21,2.516262949083856,2.4723374451387032,15840,,0,0,0,0,0,0,1,0,1.1233790132842862,1.5284039267598886,1.5284039267598886,1393,17794.323570423094,0.0,0.0,1.0972031060731433,
314,26015833,176,16,0.7,18,22,2.5650624405459514,2.2918689783528006,9077,,1,0,0,0,1,0,0,0,1.505406477689012,0.8602735843527247,0.8610266542650261,700,13664.57459798316,0.0,7.530699123013887E-4,1.2300380775214659,
315,17736983,176,18,0.256,20,22,2.3977208638490763,2.477254757932246,2692,,1,0,0,0,0,0,0,0,1.9945008426324649,0.32997583153029464,0.32997583153029464,256,5369.196268366595,0.0,0.0,1.2889680919152133,
316,10737499,176,14,0.914,16,25,2.3690115868332446,2.4346156192717756,10822,,1,1,1,1,0,0,0,0,1.7054092148010993,1.1525613906149206,1.1525613906149206,914,18455.938522577497,0.0,0.0,1.2610080860119481,
317,5453782,176,20,0.034,22,26,2.934365511262988,2.2727552012402326,407,,0,0,0,1,0,0,0,0,5.449591376371935,0.04620321347173188,0.04620321347173188,34,2217.983690183378,0.0,0.0,1.3589180432862318,
318,10666056,176,21,5.891,23,27,2.878881449598589,1.7626299827814613,4956,,1,1,0,0,1,1,0,0,6.5917279159132605,8.034742395791305,8.034742395791305,5891,32668.60355126612,0.0,0.0,1.3639012724140733,
319,12821758,176,22,0.652,24,28,2.835308748852625,2.49425004912064,7920,,0,0,0,0,0,0,1,0,1.0318463446389194,0.5719148205585187,0.6714459317699881,652,8172.223049540242,0.0,0.09953111121146939,1.0298250487269756,
320,1861916,176,17,0.945,19,28,2.259965556361028,1.9385733122012856,11180,,0,0,0,0,0,0,1,1,3.0586040956999136,0.45206419667389897,1.259304039795764,945,34195.19378992503,0.0,0.807239843121865,1.332596867508745,
321,27409150,176,24,0.195,26,28,2.174873227776614,1.7096148356459404,1684,,0,0,1,1,0,0,0,0,3.7556384597457915,0.2529459236089773,0.26219198266297766,195,6324.495166211913,0.0,0.009246059054000395,1.3445742700665522,
322,3223004,176,23,0.043,25,29,2.152064970330792,1.6300971882209438,407,,0,0,0,1,0,0,0,0,3.892282042579762,0.04777277980776765,0.057891010211568124,43,1584.1587913299632,0.0,0.010118230403800471,1.3463025630597238,
323,11953307,176,19,0.902,21,30,2.196374034346849,1.5460632890836294,8762,,0,0,1,0,0,0,1,0,1.8670174645461257,1.0427570624678708,1.1530681080731089,902,16358.807024353153,0.0,0.11031104560523816,1.2783460178194113,
324,31641935,176,26,1.17,28,32,2.4285079862759695,2.2954704839659374,14524,,1,0,0,0,1,0,0,0,1.2340397786893649,1.34912484861485,1.34912484861485,1170,17923.193745684337,0.0,0.0,1.1530981612092734,
325,6938825,176,27,1.065,29,33,2.3708621023746717,2.3596942987662644,12610,,0,0,1,1,0,0,1,1,4.039195097136783,0.9166453741604654,1.4356213065492447,1065,50934.25017489484,0.0,0.5189759323887793,1.3480012268068027,
326,21073519,176,28,0.325,30,34,2.9769977484247034,2.3913692347621414,3816,,0,0,0,0,1,0,1,0,1.412693943770461,0.3624781646472921,0.3932391390648853,325,5390.840089428079,0.0,0.0307609744175932,1.2099665817381084,
327,27257866,176,30,2.127,32,36,2.875307716379248,2.4512276833989777,19824,,1,1,0,0,1,1,0,0,1.2966563681937306,-0.34168294118277,2.5026023079917072,2127,25704.91584307252,0.0,2.8442852491744772,1.176587826982467,
328,28037025,176,32,0.612,34,36,2.26465222138158,1.8301944399685122,8116,,1,1,1,1,0,0,0,0,1.2193576103672208,-0.5224137782057859,0.7018803792542246,612,9896.306365740364,0.0,1.2242941574600106,1.1468633647944848,
329,24653042,176,25,0.324,27,36,2.2839193280409273,2.4469818250187423,4040,,0,1,0,0,0,0,0,0,2.2257714143419607,0.3982099040981108,0.42239368710992303,324,8992.11651394152,0.0,0.024183783011812208,1.303684219475071,
330,8280744,176,35,0.298,37,39,2.4881138545707544,1.9170199801018075,3529,,0,0,0,0,1,1,0,0,1.2153280094062253,0.21961846439957966,0.3412391311114098,298,4288.892545194569,0.0,0.12162066671183012,1.1450977554074155,
331,20362219,176,34,0.241,36,40,2.680769234699476,2.103718768284853,2808,,0,0,1,1,0,0,0,0,4.984761294669857,-0.3610034314868631,0.3268253178720498,241,13997.209715432959,0.0,0.6878287493589129,1.3561216509213687,
332,19815091,176,29,4.193,31,40,2.632759973208136,1.9530866251194934,40060,,1,0,1,0,1,0,1,0,1.3106854100641188,4.247233571059168,4.952974797327614,4193,52506.057527168596,0.0,0.7057412262684453,1.181248461084573,
333,16063142,176,36,0.193,38,42,2.0597872223570652,2.3140954679647465,2236,,0,0,0,0,0,0,1,1,3.0895433686790854,-0.09729930052502467,0.25732278473508036,193,6908.218972366435,0.0,0.354622085260105,1.333278677383836,
334,19190996,176,31,2.083,33,42,2.954536173301406,1.5739974928192004,22945,,0,0,0,0,1,1,1,1,1.094632814736639,-1.255360871324752,2.246682018171661,2083,25116.349934132184,43393.915592835765,3.502042889496413,1.0785799415130393,
335,4482385,176,37,1.075,39,43,2.1477086762237567,1.7591565788347021,11472,,0,0,0,0,1,1,1,1,0.8039539779354239,0.7644884737778227,0.7650359319712788,1075,9222.960034875183,0.0,5.474581934561954E-4,0.7116613320663059,
336,5699822,176,33,0.346,35,44,2.9026584044413353,2.304369241736863,4040,,0,1,0,0,0,0,0,0,2.6170287514513153,0.3460411268892743,0.45686970490367834,346,10572.796155863314,0.0,0.11082857801440404,1.3204326731320184,
337,17548113,176,38,0.343,40,44,2.5680260341668,2.344800288952072,4196,,1,0,1,0,0,0,0,0,5.318557492073864,0.16623930201141413,0.46585822479501604,343,22316.66723674193,0.0,0.2996189227836019,1.3581872443003382,
338,6194768,176,41,1.836,43,47,2.779043449924771,2.105157121702576,18356,,0,0,0,0,1,1,1,1,1.506099895803926,2.258594675466296,2.258594675466296,1836,27645.969687376866,0.0,0.0,1.2301713918661743,
339,18755188,176,42,0.935,44,48,2.676005280154118,2.205838817887365,10490,,1,0,1,0,0,0,0,0,1.3333320216294415,0.6576282946578373,1.1111253987511291,935,13986.652906892841,0.0,0.4534971040932918,1.188369410429015,
340,18403087,176,44,0.259,46,50,2.285470657650373,1.5497529070243816,2808,,0,0,1,1,0,0,0,0,1.1942333203644528,0.19287376270123133,0.2940810664086752,259,3353.4071635833834,0.0,0.10120730370744388,1.1354481328520278,
341,7143227,176,39,1.288,41,50,2.0549058858522202,2.450003357680395,13015,,1,1,0,0,0,0,0,0,1.6134424235775997,0.4556561714900227,1.607969149031963,1288,20998.95314286246,0.0,1.1523129775419403,1.2484232523540084,
342,25292309,176,40,4.282,42,51,2.5079926041505076,2.1979764302915554,43288,,1,1,1,1,0,0,0,0,0.7228297900161413,0.37254918532088355,2.3595718843375253,4282,31289.855950218727,0.0,1.9870226990166417,0.5510443447775631,
343,18507470,176,48,0.132,50,52,2.093038782536823,1.7299678464301032,1077,,1,0,0,0,0,0,0,0,0.0,0.0,0.0,132,0.0,0.0,0.0,0.0,
344,573048,176,49,0.144,51,53,2.237413027046467,1.626222466753675,1411,,0,0,0,0,1,1,0,0,0.0,0.0,0.0,144,0.0,0.0,0.0,0.0,
345,32948442,176,43,0.191,45,54,2.11362713878934,1.7390037903968116,2048,,0,0,0,0,0,0,0,1,1.0535298702293159,-0.12637689792036513,0.20017924354145875,191,2157.629174229639,0.0,0.3265561414618239,1.0480588667092081,
346,7725715,176,50,0.104,53,55,2.633835385061987,2.3447032817555624,976,,0,0,0,1,0,0,0,0,0.0,0.0,0.0,104,0.0,0.0,0.0,0.0,
347,11359113,176,45,1.091,47,56,2.263323707766637,1.6971591551033103,10088,,0,0,1,1,0,0,1,1,1.9191824780067377,1.2684956910420848,1.3997114057559057,1091,19360.71283813197,0.0,0.13121571471382085,1.282961875119987,
348,15627320,176,46,2.939,48,57,2.2138836458445637,1.8454232051183999,29048,,1,0,0,0,1,0,0,0,1.0944037909540962,-0.0017812121150302396,3.169485656014733,2939,31790.241319634584,104964.41569946866,3.1712668681297633,1.0784231561805828,
349,929857,176,52,1.103,54,58,2.8129757938532585,1.9286800823768053,11472,,0,0,0,0,1,1,1,1,1.6470898590254874,1.3668401686787939,1.3823984488668772,1103,18895.414862740392,0.0,0.015558280188083265,1.2533077505592722,
350,19910358,176,47,2.205,49,58,2.485014793098828,1.754712125359382,18155,,1,0,0,0,1,0,0,0,0.20449198157645684,-9.030554637587308,0.11310794893497665,2205,3712.551925520574,5714.618897405404,9.143662586522284,0.051296121965975806,
351,3573900,177,0,7.02,1,5,2.8380059770064765,1.647259603271947,7020,,0,0,1,1,0,0,0,0,2.7646026722523627,5.846095389847864,9.302091001564124,7020,19407.510759211586,0.0,3.4559956117162596,1.3250841882569977,
352,2640605,177,0,6.507,1,5,2.628066391162967,1.6191063702234336,6507,,1,1,0,0,0,0,0,0,1.28289105242269,6.899132232147069,7.6250046287969555,6507,8347.772078114444,0.0,0.7258723966498863,1.1718156798519987,
353,18248707,177,0,3.312,1,5,2.521945514820591,1.6320874726591006,3312,,0,1,0,0,0,1,0,0,1.456269437369583,1.3682727682114235,4.040605942241487,3312,4823.164376568059,15383.85178524263,2.6723331740300633,1.2199897168603524,
354,9693383,177,0,6.507,1,5,2.166182598261711,2.348591899471236,6507,,1,1,0,0,0,0,0,0,1.5011322029852003,6.273761842980681,7.998478424815059,6507,9767.867244824698,0.0,1.7247165818343775,1.2292113761818133,
355,25365400,177,0,9.54,1,5,2.5900037001154557,2.009194235862297,9540,,0,0,0,0,1,0,1,0,1.2553766390497354,9.531013009527953,11.082012246257863,9540,11976.293136534476,0.0,1.55099923672991,1.1616365038006147,
356,8826840,177,0,10.952,1,5,2.9893510128450456,1.6556570881012935,10952,,0,0,1,0,0,0,1,0,3.0072197143585697,10.205489684992763,14.581751128110685,10952,32935.07031165506,1453.8198011376153,4.376261443117922,1.331423587300099,
357,19577496,177,0,5.59,1,5,2.6124007190650715,2.22616819133923,5590,,0,0,0,0,0,0,1,1,0.3146655827132946,0.5299760018219769,0.5299760018219769,5590,1758.9806073673167,0.0,0.0,0.09480787152450393,
358,19943283,177,0,3.312,1,5,2.6725148665482896,2.2601100498021918,3312,,0,1,0,0,0,1,0,0,1.7765960809534729,3.382936682224455,4.203871162733687,3312,5884.0862201179025,0.0,0.8209344805092323,1.2692847713567896,
359,17700307,177,1,0.298,3,5,2.580894104414939,2.1688461572530184,2973,,1,1,0,0,1,1,0,0,2.002432896958946,0.3550097221850802,0.3842888833604715,298,5953.233002658946,0.0,0.02927916117539133,1.28956001127675,
360,20785366,177,2,0.256,4,6,2.0205809771455328,2.378486896166074,2517,,1,0,1,0,0,0,0,0,2.000383608001378,0.3248599377732781,0.3300883920201008,256,5034.9655413394685,0.0,0.0052284542468227155,1.2894077813285187,
361,21408212,177,3,5.506,5,9,2.3257568103342305,1.783655004299791,9540,,0,0,0,0,1,0,1,0,2.6266172828778647,7.264256764690155,7.272087054225087,5506,25057.928878654828,0.0,0.007830289534931634,1.32075682060027,
362,14664984,177,0,0.265,2,11,2.0319328387401097,2.1619160743512595,2650,,0,1,0,0,0,1,0,0,1.8175294149426664,0.3374955818207287,0.3374955818207287,265,4816.452949598066,0.0,0.0,1.2735682332857685,
363,5771927,177,7,0.313,9,13,2.406980651788733,2.0577745204678317,3232,,0,1,0,0,0,0,0,0,1.1860742657293017,0.3541666792553509,0.3541666792553509,313,3833.392026837103,0.0,0.0,1.131522936918054,
364,26809720,177,10,0.425,12,14,2.8239750276247215,2.2604315428807173,4212,,0,0,1,1,0,0,0,0,1.6630338102540525,0.47580848705678314,0.5335894613890318,425,7004.698408790069,0.0,0.057780974332248686,1.255504615033016,
365,3444765,177,9,0.334,11,15,2.9969279541115865,1.64393707232228,3816,,0,0,0,0,1,0,1,0,2.0016776690327656,0.43069432457689755,0.43069432457689755,334,7638.401985029033,0.0,0.0,1.2895039657990943,
366,21310983,177,4,2.083,6,15,2.23346112464202,1.5530271017840804,20824,,1,1,0,0,0,0,0,0,1.2309448794781765,2.336648171957531,2.3992185415095957,2083,25633.19617025355,0.0,0.0625703695520644,1.151809189394909,
367,21756261,177,5,1.404,7,16,2.164670817013093,1.999978328205718,14040,,0,0,1,1,0,0,0,0,1.3195023753040453,1.6624455994025875,1.6624455994025875,1404,18525.813349268796,0.0,0.0,1.1840780622525553,
368,20692514,177,6,1.192,8,17,2.2113202894992696,2.4268817434973617,12005,,0,0,1,0,0,0,0,0,3.2353862347482316,1.20866967946268,1.5928288879874837,1192,38840.81174815252,0.0,0.38415920852480373,1.3362658456270837,
369,20461300,177,12,1.134,14,18,2.612937656074519,2.360198370470731,9077,,1,0,0,0,1,0,0,0,0.8166293963100747,0.8343830923960636,0.8343830923960636,1134,7412.545030306548,0.0,0.0,0.7357875594321549,
370,4378986,177,8,0.831,10,19,2.5708078140357697,1.7786991119041802,9720,,0,1,0,1,0,0,0,0,0.556746164891048,0.17656285564610477,0.23429377515933864,831,5411.572722740986,0.0,0.057730919513233864,0.2819419677007685,
