cid,sim,day,budget,start,end,vidCoeff,mobCoeff,reach,demand,OML,OMH,OFL,OFH,YML,YMH,YFL,YFH,completion_percentage,profit,revenue,budgetMillis,tartgetedImps,other,cost,ERR,decision
354705096,159,0,3.037,1,5,2.527963823045177,2.3099795428386862,3037,,0,1,0,1,0,0,0,0,1.4694738284521323,??,3.713679038393673,3037,4462.792017009126,0.0,6.866654438667024,1.2228116688816837,
1821126091,159,0,3.312,1,5,2.606677138355162,1.6163412084181172,3312,,0,1,0,0,0,1,0,0,0.3328223679522971,??,0.3432855744079247,3312,1102.307682658008,0.0,0.0,0.10364902608934924,
379674699,159,1,0.829,3,7,2.578418877787755,1.9582438805038782,4970,,0,1,0,1,0,1,0,1,1.5491961918172164,??,1.0263359994745995,829,7699.505073331566,0.0,1.2567138632797539,1.2380410126352226,
1120997794,159,2,0.458,4,8,2.143294842848371,1.5094731387006357,1988,,0,1,0,1,0,1,0,1,1.596307864308377,??,0.5705750911727855,458,3173.4600342450535,0.0,0.0,1.2457971422986582,
1105911093,159,3,0.809,5,9,2.0963956550862526,1.5285817708929899,1932,,0,0,0,0,0,1,0,1,1.6771978683950792,??,1.0172339791958362,809,3240.346281739293,0.0,0.0,1.257396760439847,
622893254,159,6,0.979,8,10,2.984846831912745,1.7907573069322456,6247,,1,1,0,0,0,0,0,0,1.000152705599106,??,0.9791113933023771,979,6247.953951877615,0.0,1.8357748733334258E-4,1.0001137827399154,
1328434736,159,8,1.968,10,14,2.868374626522303,2.400097237381362,9077,,1,0,0,0,1,0,0,0,2.000341291985459,??,2.537548317408792,1968,18157.097907352014,0.0,4.779336683397723,1.2894046328296707,
1756039403,159,4,0.573,6,15,2.811254851136833,1.6828799283578961,4040,,0,1,0,0,0,0,0,0,1.3820703220551687,??,0.6888572628723958,573,5583.564101102881,0.0,0.0,1.2021941760425756,
256851182,159,9,2.08,11,15,2.096355053853652,2.4618631211279802,9077,,1,0,0,0,1,0,0,0,1.8455861932444981,??,2.6547614797075383,2080,16752.38587608031,0.0,0.0,1.276327634474778,
700840522,159,11,0.551,13,15,2.8275682632852615,2.0233828137776992,1440,,0,0,1,0,0,0,0,0,2.0033729823083535,??,0.7105859557622454,551,2884.857094524029,0.0,0.0,1.2896296837790295,
2063909494,159,5,3.082,7,16,2.6857471347051134,2.486027630704121,10088,,0,0,1,1,0,0,1,1,2.0003535818997045,??,3.9739478967012687,3082,20179.56693420422,0.0,0.0,1.2894055472749089,
2022946063,159,7,16.601,9,18,2.2024689116080145,2.4310015982650555,33568,,1,0,1,0,0,0,0,0,0.5593767238536639,??,4.733481316114895,16601,18777.15786631979,0.0,7.564171066786823E-5,0.28513230022979913,
1591345456,159,13,1.115,15,19,2.94427580626333,1.5900412886270574,1795,,1,0,0,0,0,0,0,0,1.00021654570245,??,1.1151979957956195,1115,1795.388699535898,0.0,3.848343339605425E-4,1.0001775747045916,
1033282036,159,16,3.841,18,20,2.9069989122265576,2.2718056563507623,4771,,0,1,0,1,0,1,0,1,1.802929106272158,??,4.886046963262517,3841,8601.774766024466,0.0,8.148078802416263E-5,1.2720767933513453,
1995155335,159,10,3.589,12,21,2.0957734698460686,1.6221802237794631,6075,,0,1,0,1,0,0,0,0,1.2833953879426119,??,4.206286973456675,3589,7796.626981751368,0.0,0.1610043256341459,1.1719941413922192,
1014900657,159,19,0.179,21,23,2.8048359996812366,2.2038104307290127,729,,0,1,0,1,0,0,0,0,2.0078774784660864,??,0.2309032208659816,179,1463.742681801777,0.0,2.1767010377256004E-4,1.289962127742914,
1881847257,159,12,2.006,14,23,2.754513852977972,1.9900433225595915,7262,,1,0,0,0,1,0,0,0,2.000778279418878,??,2.5866108962382666,2006,14529.651865139895,0.0,0.0,1.2894371367090065,
1978174469,159,17,5.726,19,23,2.3382609813568913,1.9085727590942314,14524,,1,0,0,0,1,0,0,0,1.154841882804632,??,6.386804251700259,5726,16772.923505854476,0.0,0.0,1.1154041655082534,
1531759226,159,14,1.419,16,25,2.357878971878483,2.0955825693460746,2430,,0,1,0,1,0,0,0,0,1.798115710588922,??,1.804366940075127,1419,4369.421176731081,0.0,0.04276863697328531,1.271576420067038,
1627650848,159,15,26.855,17,26,2.0533164796508077,1.8704179928778286,64096,,1,0,1,0,1,0,1,0,1.1281316275412452,??,29.54294023526197,26855,72308.72479888365,0.0,0.0,1.1000908670736165,
1416911899,159,23,0.149,25,27,2.7249890199143234,2.3344035225840467,994,,0,0,0,1,0,0,0,1,2.0067272314700153,??,0.19219174087757554,149,1994.6868680811951,0.0,0.0,1.2898774555541983,
998340531,159,22,0.234,24,28,2.7002000212868893,2.138642019763011,1325,,0,1,0,0,0,1,0,0,2.0019149810444508,??,0.3017480506027484,234,2652.537349883897,0.0,4.4813430647636457E-4,1.289521583772429,
300987078,159,18,0.292,20,29,2.953803412009771,2.067332197735931,1616,,0,1,0,0,0,0,0,0,2.003697779369653,??,0.37657888973325476,292,3237.975611461359,0.0,0.0,1.2896537319632013,
1511953126,159,24,0.604,26,30,2.246286671721869,2.463853042338085,4196,,1,0,1,0,0,0,0,0,2.0006963246095943,??,0.7788163496349626,604,8394.921778061858,0.0,0.0,1.289431042441991,
1852194882,159,26,0.431,28,30,2.963501860584078,2.2359708354607872,1855,,0,0,0,0,0,1,0,1,1.7161001066900483,??,0.5440619232206696,431,3183.3656979100397,0.0,0.0,1.262324647843781,
1874608937,159,20,1.398,22,31,2.498361818130767,2.2058917191529237,5206,,1,1,0,0,0,0,0,0,2.000126920852644,??,1.8025653739441683,1398,10412.660749958866,0.0,0.0,1.2893886795022664,
1911957018,159,21,5.414,23,32,2.766602702557955,2.202216836311394,9178,,0,0,0,0,1,1,1,1,1.9702572859858998,??,6.968429128961963,5414,18083.021370778588,0.0,0.0,1.2871128793797495,
81351778,159,27,3.574,29,33,2.0271340936559485,1.8109920397764312,19824,,1,1,0,0,1,1,0,0,1.207686729819593,??,4.080373713196832,3574,23941.181731943612,0.0,8.547722907255814,1.141682628202807,
1294062512,159,29,0.473,31,33,2.263259946196569,2.2426617083472102,2178,,1,0,0,0,1,0,0,0,2.000920231935175,??,0.609908757680898,473,4358.004265154811,0.0,0.4750596132987138,1.2894476906572898,
308725417,159,28,0.655,30,34,2.977455489819021,2.1402746137198223,4196,,1,0,1,0,0,0,0,0,1.0003084400005027,??,0.655176437677984,655,4197.294214242109,0.0,0.037120937629220196,1.0002693705007388,
1347665118,159,25,0.406,27,36,2.295123467227741,2.2084116668534026,2430,,0,1,0,1,0,0,0,0,2.001940859849265,??,0.5235465428743717,406,4864.716289433714,0.0,0.0,1.289523504616679,
1401076630,159,33,0.471,35,37,2.7544546812309356,2.35529061412757,614,,0,0,0,0,0,0,0,1,2.0040070638546816,??,0.6074376882030939,471,1230.4603372067745,0.0,0.0,1.2896766203887344,
436727759,159,36,0.98,38,40,2.133793891692519,2.2641634197107563,6294,,1,0,1,0,0,0,0,0,2.000040813151632,??,1.2635946245481577,980,12588.256877976371,0.0,0.004545809160620146,1.2893822699470998,
338992270,159,30,2.485,32,41,2.66129871651651,2.343113035999283,14688,,0,0,0,0,1,0,0,0,1.132052790667676,??,2.7395509344683493,2485,16627.591389326826,0.0,0.0,1.1024349836894767,
1353092842,159,35,1.345,37,41,2.773446358865355,1.7590694202181898,7344,,0,0,0,0,1,0,0,0,1.3653920384880103,??,1.6108758034372082,1345,10027.439130655948,0.0,0.0,1.1976771772767347,
1676168821,159,31,0.764,33,42,2.7427505618400456,1.9020792387346126,6075,,0,1,0,1,0,0,0,0,1.3054277308169417,??,0.9011571213301901,764,7930.473464712921,0.0,0.0,1.179525027919097,
1031985652,159,32,0.599,34,43,2.468334680178634,1.5107859309211058,2650,,0,1,0,0,0,1,0,0,1.5738286067344163,??,0.7440769201467691,599,4170.645807846203,0.0,0.0,1.2421985311298316,
1481846887,159,37,1.942,39,43,2.782109947715581,2.460569140869212,6507,,1,1,0,0,0,0,0,0,2.0009891450502315,??,2.5041173636323726,1942,13020.436366841855,0.0,0.0,1.2894528134049292,
922160473,159,34,11.199,36,45,2.8533222814051227,1.5391210719673443,22464,,0,0,1,1,0,0,0,0,1.2698049326396708,??,13.07018541688883,11199,28524.898006817566,0.0,0.0,1.1670850448155041,
91605992,159,40,1.421,42,46,2.0260517031450256,1.7547586134852438,3037,,0,1,0,1,0,0,0,0,1.8788335898560737,??,1.8180663849022198,1421,5706.017612392896,0.0,0.0,1.2794274348361856,
969277488,159,38,12.343,40,49,2.770763839499416,2.1924941302083285,14688,,0,0,0,0,1,0,0,0,1.2173765634578158,??,14.145057688958266,12343,17880.826964068398,0.0,0.004016515374877016,1.1459983544485348,
957319254,159,43,0.158,45,49,2.831979673548232,1.885545006980149,517,,0,0,0,0,0,1,0,0,1.0004676135963622,??,0.15806767012770376,158,517.2417562293192,0.0,0.0,1.000428291947492,
630539185,159,39,0.965,41,50,2.7437784784649004,1.7453627179705542,2048,,0,0,0,0,0,0,0,1,1.050683495364147,??,1.009153706790302,965,2151.799798505773,0.0,0.0,1.0457551365702613,
378432308,159,45,3.709,47,51,2.7277453409865107,2.1347750218771964,7952,,0,1,0,1,0,1,0,1,1.5013449498186089,??,4.5592983626090815,3709,11938.695040957578,0.0,0.0,1.229252726505549,
844216113,159,47,1.697,49,51,2.5300990400334458,2.2023429081006625,1855,,0,0,0,0,0,1,0,1,1.8400084582528895,??,2.165015418278766,1697,3413.21569005911,0.0,0.00325237631231328,1.2757898752379293,
1281967326,159,46,4.155,48,52,2.1380322374028804,2.059129688727565,14524,,1,0,0,0,1,0,0,0,1.1442798362575095,??,4.610091424618223,4155,16619.52034180407,0.0,8.545092647071234,1.1095286220501137,
444074548,159,41,1.604,43,52,2.891145908435461,2.052078940429598,3865,,0,0,0,0,0,1,0,1,1.547062041597702,??,1.9852221660752152,1604,5979.394790775119,0.0,0.0044013998134849516,1.2376696795980144,
1357269263,159,49,2.573,51,53,2.076155593108303,1.864561087315908,10070,,1,0,1,0,0,0,0,0,1.2656379657434154,??,2.9989271624305958,2573,12744.974315036194,0.0,2.872114027740862,1.1655371793356377,
399431111,159,42,1.044,44,53,2.8211254757878277,1.9521054585447675,5304,,0,0,0,1,0,0,0,1,1.122672386418865,??,1.1450271727279804,1044,5954.65433756566,0.0,0.0,1.0967693225363797,
1613202749,159,50,0.199,52,54,2.621409321808165,2.481771062954867,775,,0,0,0,0,0,1,0,0,2.0050948012316603,??,0.2566616491957452,199,1553.9484709545368,0.0,0.0,1.2897570311343978,
859876001,159,48,2.186,50,54,2.2144061275452587,1.7205818639323147,14524,,1,0,0,0,1,0,0,0,1.2185749066419398,??,2.506297734026464,2186,17698.581944067533,0.0,6.706846184686816,1.1465222936992059,
240870797,159,44,5.301,46,55,2.3417930686875263,1.5334001666120987,36712,,0,0,0,0,1,1,1,1,0.5800189991131636,??,1.6504853504883588,5301,21293.65749544246,0.0,2.4357372504749146,0.31135358432151644,
1105474824,159,51,0.444,53,55,2.6532278489440735,1.8662398268352591,1939,,0,1,0,0,0,0,0,0,1.8087703285883776,??,0.5650691157716241,444,3507.205667132864,0.0,0.0,1.272678188674829,
876259796,159,52,0.18,54,58,2.991136379583713,1.6851632764406395,1795,,1,0,0,0,0,0,0,0,2.002815236597566,??,0.23212590476319922,180,3595.053349692631,0.0,0.0,1.2895883597955513,
99756242,159,53,2.901,55,59,2.901457570115972,2.0902935411002197,18356,,0,0,0,0,1,1,1,1,1.4938347004562642,??,3.561789781237474,2901,27420.829761575187,0.0,0.0,1.2277800004265682,
1301226155,160,0,10.49,1,5,2.3003488019950913,1.5275290238221855,10490,,1,0,1,0,0,0,0,0,1.3367219478482142,??,12.476752423834904,10490,14022.213232927767,0.0,1.5431645970695382,1.1893948926439375,
528682997,160,0,5.882,1,5,2.7344476477865873,2.4001988736365787,5882,,0,0,0,0,1,1,0,0,1.6019049072288412,??,7.332887983843725,5882,9422.404664320044,0.0,5.1584548973758135,1.2466657571988653,
935130276,160,0,9.077,1,5,2.3079854916545472,2.2621645009113838,9077,,1,0,0,0,1,0,0,0,1.5447895406980878,??,11.230720306253403,9077,14022.054660916543,0.0,0.6621919678786903,1.2372722602460509,
1007712957,160,0,1.932,1,5,2.7108056075043203,1.794632917636155,1932,,0,0,0,0,0,1,0,1,1.455290315880325,??,2.3566085553583656,1932,2811.620890280788,0.0,3.0407498330253917,1.2197766849680982,
754290632,160,0,3.037,1,5,2.3734476658647,2.328397809172431,3037,,0,1,0,1,0,0,0,0,2.0502310228796827,??,3.926776672771113,3037,6226.551616485596,0.0,1.3858345165610608,1.2929788188248643,
585970503,160,0,5.59,1,5,2.7620528728808615,2.4384819887614344,5590,,0,0,0,0,0,0,1,1,1.8353663314697612,??,7.129141045978719,5590,10259.697792915966,0.0,0.12886821720959438,1.2753382908727584,
95465630,160,0,3.312,1,5,2.5156256582394665,2.307987370417966,3312,,0,1,0,0,0,1,0,0,1.5006880522659765,??,4.070861935752392,3312,4970.278829104914,4654.396127195516,3.3927210834853576,1.2291249806015676,
296154572,160,0,3.037,1,5,2.5851222183199805,1.9992386499667716,3037,,0,1,0,1,0,0,0,0,2.001483778569879,??,3.9161798138646806,3037,6078.506235516723,0.0,3.2100735399386786,1.2894895666330854,
1012899809,160,0,0.793,2,6,2.9543797046661457,2.4512485836424656,7920,,0,0,0,0,0,0,1,0,1.552635764748289,??,0.9822380798019861,793,12296.875256806448,0.0,0.0,1.2386356617931729,
1999448673,160,4,0.083,6,8,2.8378747413293053,2.2086792055072073,614,,0,0,0,0,0,0,0,1,1.3603315200163464,??,0.09928993105775126,83,835.2435532900366,0.0,0.03442730494014936,1.196264229611461,
1258831224,160,5,1.163,7,11,2.002627373424868,2.0751906376036175,9540,,0,0,0,0,1,0,1,0,1.2508137413013904,??,1.3489173856971939,1163,11932.763092015264,9938.008044547374,0.27424458816083797,1.1598601768677506,
1811216703,160,6,6.012,8,12,2.071743430242881,2.443815410663861,6507,,1,1,0,0,0,0,0,0,1.1556368573500506,??,6.7084138144134435,6012,7519.72903077678,0.0,0.0,1.1158372944799475,
1421466414,160,8,6.388,10,12,2.791275452405806,1.9878333183765036,12986,,1,1,1,1,0,0,0,0,1.778501370979106,??,8.10951072883045,6388,23095.61880353467,0.0,0.5313350100019139,1.269491347656614,
865267000,160,1,2.237,3,12,2.4249394718152164,1.8144902167913528,10822,,1,1,1,1,0,0,0,0,1.6213486853041092,??,2.795360982640878,2237,17546.23547236107,0.0,0.0,1.2496025849981574,
73775013,160,2,5.339,4,13,2.272307130489827,1.7239860875937918,40352,,0,0,1,1,0,0,1,1,0.6759701248211316,??,2.4675260121964375,5339,27276.746476782304,0.0,3.8235473780539713,0.4621700715857721,
593554553,160,10,0.481,12,14,2.2036286205801368,2.4392153167871267,1411,,0,0,0,0,1,1,0,0,2.0038098312926995,??,0.6203274342965819,481,2827.3756719539992,0.0,0.025296852091503196,1.2896620255646194,
2125744981,160,3,5.358,5,14,2.0222015394514825,2.3084431499632077,40352,,0,0,1,1,0,0,1,1,1.2843995274220048,??,6.28144394229019,5358,51828.08973053274,0.0,0.01674193358490563,1.1723486267805507,
466390682,160,9,1.509,11,15,2.096519371075205,1.6103776971099566,9077,,1,0,0,0,1,0,0,0,1.5176533088400574,??,1.859631691355852,1509,13775.739084341201,0.0,0.14539624326797412,1.232360299109246,
1561111772,160,12,0.933,14,16,2.3854571926181345,1.6066358255595796,10514,,0,0,1,0,0,0,1,0,1.633198136514131,??,1.1674939025328075,933,17171.445207309574,0.0,0.0,1.251333228866889,
655352185,160,7,1.582,9,18,2.974091311879642,1.8376981319481973,14688,,0,0,0,0,1,0,0,0,1.252458090831378,??,1.835916290162703,1582,18396.104438131282,0.0,0.0,1.1605033439713672,
172388291,160,14,1.015,16,18,2.0460890139608137,1.9876967395055551,1077,,1,0,0,0,0,0,0,0,2.00742185670206,??,1.3092775354477122,1015,2161.9933396681186,0.0,0.22194948353961502,1.289928606352426,
55448687,160,13,0.508,15,19,2.5135303636129294,2.4274455742808745,4487,,1,0,0,0,0,0,0,0,1.2653641673890619,??,0.592040854940715,508,5677.689019074721,0.0,0.0,1.1654347538203051,
378563387,160,16,0.905,18,20,2.979207508155848,2.4561494984312064,9158,,0,0,0,0,1,0,1,0,1.8006247066589707,??,1.1510131964371995,905,16490.121063582854,0.0,0.0,1.2718377861184524,
1001219867,160,15,0.53,17,21,2.354452697500327,2.224945540454492,4487,,1,0,0,0,0,0,0,0,1.7061554283483382,??,0.6683834675763569,530,7655.519406998994,0.0,0.0653756298200516,1.2611008822195413,
2111681264,160,11,3.274,13,22,2.6239713871038606,2.380839911810648,19208,,0,0,1,0,0,0,0,0,1.3118280464741645,??,3.8686219267235358,3274,25197.59311667575,0.0,5.354027155411795,1.181619403397537,
1529269992,160,18,0.109,20,22,2.6109385538954286,1.7126275482892144,994,,0,0,0,1,0,0,0,1,2.0042033666606955,??,0.14057633447854398,109,1992.1781464607313,0.0,0.007369508196721307,1.2896911420049906,
1251738833,160,17,1.219,19,23,2.5279874242470655,1.6774882326795804,1024,,0,0,0,0,0,0,0,1,1.1207787490614498,??,1.3355377910721777,1219,1147.6774390389246,0.0,0.052261784636508615,1.0956011411584723,
35305684,160,19,0.676,21,23,2.277228867053414,1.6839642027219455,5446,,1,0,0,0,1,0,0,0,1.1057754987540847,??,0.734164962477425,676,6022.053366214745,0.0,0.6804256511391635,1.0860428439015162,
292866622,160,20,0.026,22,24,2.1461192396718887,2.233146998622945,244,,0,0,0,1,0,0,0,0,3.2628049244911566,??,0.03475651428150263,26,796.1244015758422,0.0,0.0,1.3367890108270242,
1985164708,160,21,0.175,23,27,2.373297676596505,1.51258470919608,1657,,0,0,0,1,0,0,0,1,1.5823522644914467,??,0.21762723872117326,175,2621.957702262327,0.0,0.0,1.2435842212638473,
906356377,160,22,1.289,24,28,2.1175678874059796,2.0602013107936776,10490,,1,0,1,0,0,0,0,0,1.1089231627247267,??,1.4025528221531813,1289,11632.603976982382,0.0,0.1979653584058475,1.088093733245292,
1495877011,160,24,1.071,26,28,2.4454253067573024,2.277283188137752,10514,,0,0,1,0,0,0,1,0,2.0000459574001663,??,1.380928821246145,1071,21028.48319610535,0.0,1.1826032985076886,1.2893826528908918,
1189469716,160,26,1.233,28,30,2.1270075130508452,1.6400851259854834,12986,,1,1,1,1,0,0,0,0,0.7739279998835832,??,0.8048940822994975,1233,10050.22900648821,0.0,0.9310304690748175,0.652793254095294,
1558081736,160,23,9.678,25,34,2.481904714133326,1.7891709256084716,64096,,1,0,1,0,1,0,1,0,1.2206084307109084,??,11.104600665498461,9678,78236.11797484639,0.0,1.0615317922403218,1.147406557708045,
559117,160,28,0.661,30,34,2.285890142435001,1.9043159894768915,1024,,0,0,0,0,0,0,0,1,1.4763365764714165,??,0.8092238147894623,661,1511.7686543067305,0.0,0.0,1.2242417772911682,
1092287715,160,29,0.401,31,35,2.2225500106502905,2.147711793746149,4487,,1,0,0,0,0,0,0,0,1.7140053865895155,??,0.5060896121910466,401,7690.742169627156,0.0,0.0,1.2620688583317872,
1047275035,160,31,0.614,33,35,2.073169005827939,2.179945155908975,5647,,0,0,0,0,1,1,0,0,1.3015383498367379,??,0.7234346396890957,614,7349.787061528059,0.0,0.0,1.1782323121972242,
524663415,160,25,1.509,27,36,2.6326648975938483,1.9081504635878543,14040,,0,0,1,1,0,0,0,0,1.5268222474616489,??,1.862189154711673,1509,21436.58435436155,0.0,0.0,1.2340551058394122,
700846166,160,32,4.239,34,36,2.257849379217261,2.354364540474946,8714,,1,0,0,0,1,0,0,0,1.674453043962384,??,5.328568559166067,4239,14591.183825088214,0.0,0.46251221083128646,1.2570343380906033,
715672685,160,27,0.363,29,38,2.3889974578049875,1.5998837057778657,4040,,0,1,0,0,0,0,0,0,1.6072165134548388,??,0.4528353596043552,363,6493.154714357549,0.0,0.0,1.247480329488582,
2120584768,160,33,0.68,35,39,2.2807346931964245,2.074687165555469,4950,,0,0,0,0,0,0,1,0,2.0007094888031096,??,0.876813774552496,680,9903.511969575393,0.0,0.0,1.2894320214007293,
130555658,160,34,8.782,36,40,2.6581628095918854,2.4398703155279646,14524,,1,0,0,0,1,0,0,0,1.5655484009776888,??,10.896941095678748,8782,22738.02497579995,0.0,0.0,1.2408268157229274,
225833324,160,30,0.277,32,41,2.817799303059343,2.485746110688544,3256,,0,0,0,1,0,0,0,0,1.5089712618358961,??,0.34090973646793893,277,4913.210428537678,0.0,0.0,1.2307210702813678,
514876970,160,35,0.91,37,41,2.712786602796822,2.23957235259146,1024,,0,0,0,0,0,0,0,1,1.0840628044581708,??,0.9747887180352569,910,1110.080311765167,0.0,0.10083342994931058,1.0711963934453372,
1074431403,160,36,1.053,38,42,2.278215849446653,2.2954812219985237,8944,,0,0,0,0,0,0,1,1,1.2182346216047804,??,1.2071315375506928,1053,10895.890455633156,0.0,0.24778561095097412,1.1463737298677046,
242456684,160,41,0.956,43,45,2.1161845311622454,1.9829597158675807,3904,,1,1,0,0,0,0,0,0,1.2770749776215289,??,1.1182687376510632,956,4985.700712634449,0.0,0.9625706026874381,1.1697371732751707,
36779479,160,39,1.01,41,45,2.7056986611713962,2.2400296610921124,11472,,0,0,0,0,1,1,1,1,1.6001556966272152,??,1.2588593889850006,1010,18356.986151707413,0.0,0.023160724981881427,1.2463954346386144,
668834929,160,42,0.931,44,46,2.4449832018983586,2.204046276229141,6883,,0,0,0,0,1,1,1,1,1.6520448250728716,??,1.1674723857612987,931,11371.024530976576,0.0,1.3899890300622528,1.253998266123844,
1246718306,160,37,2.01,39,48,2.4827609918028046,1.9667356952114075,17888,,0,0,0,0,0,0,1,1,1.1197809049332565,??,2.200914229493435,2010,20030.640827446092,0.0,0.7451425187802857,1.0949822037280772,
631941378,160,38,0.365,40,49,2.245543594647166,1.6134522142943077,3976,,0,1,0,1,0,1,0,1,2.4446608522233473,??,0.47960640629763485,365,9719.97154844003,0.0,0.0,1.3139901542400956,
258349237,160,43,0.436,45,49,2.468650759696028,2.4001807471783922,4589,,0,0,0,0,1,1,1,1,1.2516960860661541,??,0.5058496944944267,436,5744.033338957581,0.0,0.09522683899273754,1.1602057213174926,
594344464,160,46,0.07,48,50,2.1618512173145072,1.8893370715426663,384,,0,0,0,0,0,0,0,1,1.9819236842662236,??,0.09016101088951076,70,761.0586947582299,0.0,0.0,1.2880144412787249,
1355738786,160,45,2.466,47,51,2.6414925192194354,1.5727246889439987,15264,,0,0,0,0,1,0,1,0,1.3602573028726919,??,2.9499361164927427,2466,20762.967471048767,0.0,0.02135234322723514,1.196243356241988,
1851698422,160,40,0.756,42,51,2.2067467139220875,2.237853940336943,7632,,0,0,0,0,1,0,1,0,1.3550266704966922,??,0.9032393854384363,756,10341.563549230756,0.0,0.0,1.1947610918497835,
948033567,160,48,7.708,50,52,2.4631277072126574,1.7528030584332726,6247,,1,1,0,0,0,0,0,0,1.6149579605269377,??,9.624600915071651,7708,10088.64237941178,0.0,7.794018278016409,1.2486508711821032,
648403882,160,47,2.852,49,53,2.5090569554748137,1.5293280017306232,11472,,0,0,0,0,1,1,1,1,1.7890345753806787,??,3.6238093166577645,2852,20523.804648767145,0.0,0.0779435008203532,1.270620377509735,
112384080,160,44,0.773,46,55,2.2490927695379535,1.7227438844700362,4802,,0,0,1,0,0,0,0,0,2.0003767186509567,??,0.9967118187394225,773,9605.809002961894,0.0,0.0,1.2894072687444016,
1965751802,160,49,0.308,51,55,2.461701764877409,2.0170868158348814,3312,,0,1,0,0,0,1,0,0,1.786298934684375,??,0.391261408882584,308,5916.22207167465,0.0,0.15348364516851137,1.2703292496187792,
811924820,160,50,1.099,52,56,2.132331945229283,1.5365976728666442,11472,,0,0,0,0,1,1,1,1,1.4005847094499517,??,1.3264603120590337,1099,16067.507786809847,0.0,0.0012369636226415093,1.2069702566506222,
2069833929,160,53,0.28,55,57,2.2095663518959863,2.3997943478307464,2517,,1,0,1,0,0,0,0,0,2.0032642319764666,??,0.36109405615938134,280,5042.216071884766,0.0,0.2840099943940077,1.2896216291406475,
1702728550,160,51,0.139,53,57,2.022879724238766,1.9398485311686349,1325,,0,1,0,0,0,1,0,0,1.2561151800673584,??,0.1615070970717931,139,1664.3526135892498,0.0,0.029094304748430576,1.161921561667576,
1473611630,160,52,0.767,54,58,2.0297821318405442,1.6267048232834584,4381,,0,0,1,0,0,0,1,0,2.0006898930288695,??,0.9889932427019309,767,8765.022421359477,0.0,0.12026669686192382,1.2894305641485408,
1214389420,161,0,5.882,1,5,2.967263763412665,2.258708091658319,5882,,0,0,0,0,1,1,0,0,0.0,??,0.0,5882,0.0,0.0,0.0,0.0,
351827043,161,0,5.59,1,5,2.252205829051701,2.321876914052279,5590,,0,0,0,0,0,0,1,1,1.5751621356062038,??,6.945111414001011,5590,8805.15633803868,0.0,6.801795811192965,1.2424170686942775,
996296461,161,0,7.02,1,5,2.518896415616605,1.9649733372728129,7020,,0,0,1,1,0,0,0,0,0.0,??,0.0,7020,0.0,0.0,0.0,0.0,
1192207828,161,0,9.54,1,5,2.9766875305629528,2.4105541938817954,9540,,0,0,0,0,1,0,1,0,1.877909061217222,??,12.204937992633303,9540,17915.252444012298,0.0,16.767658450356137,1.2793436050978306,
216791322,161,0,6.507,1,5,2.4268706707975722,2.1516603574805058,6507,,1,1,0,0,0,0,0,0,0.5083955094665332,??,1.4898338973168115,6507,3308.129580098732,489.0140118497018,4.074427689907092,0.2289586441242987,
974864557,161,0,3.312,1,5,2.5181941447977274,1.6370610780680468,3312,,0,1,0,0,0,1,0,0,0.0,??,0.0,3312,0.0,0.0,0.0,0.0,
724510146,161,0,1.932,1,5,2.0072409917965084,2.000660257733234,1932,,0,0,0,0,0,1,0,1,1.477231396947021,??,2.365591901514955,1932,2854.0110589016444,0.0,0.8033988720266394,1.2244264500595006,
1444903828,161,0,5.882,1,5,2.341996050949388,2.276205885601029,5882,,0,0,0,0,1,1,0,0,1.0810227783859974,??,6.2879507700901,5882,6358.5759824664365,0.0,10.074011948566934,1.0690157718616287,
19236706,161,1,0.433,3,7,2.530876737490687,1.9117911089023645,2401,,0,0,1,0,0,0,0,0,5.256950586361508,??,0.5879399531047009,433,12621.93835785398,0.0,0.0,1.3578289910039283,
34344263,161,4,0.809,6,8,2.9767447152294544,1.8024508497754685,5647,,0,0,0,0,1,1,0,0,0.5250129544384413,??,0.19901894511607568,809,2964.7481537138783,0.0,2.43867397191192,0.24600611262802927,
1961523728,161,3,0.354,5,9,2.7890098992617807,2.322205179153083,517,,0,0,0,0,0,1,0,0,2.0047630852474962,??,0.4565653132808541,354,1036.4625150729555,0.0,0.02,1.2897325233922432,
1427542832,161,0,1.577,2,11,2.6533376829679116,1.581920154612777,11765,,0,0,0,0,1,1,0,0,0.19406230980571104,??,0.07555357250546758,1577,2283.1430748641906,1804.7253377933557,9.140391939634073,0.0479096845310511,
641097319,161,7,0.813,9,11,2.0607594234042406,1.706030186428262,1987,,0,1,0,0,0,1,0,0,2.000399262436095,??,1.0482894731268841,813,3974.793334460521,0.0,0.0,1.2894089460355278,
1544179940,161,6,0.116,8,12,2.846193888498102,2.4251132675141136,256,,0,0,0,0,0,0,0,1,2.820488195181576,??,0.15389426163286785,116,722.0449779664834,0.0,0.0,1.3266746692488607,
719634287,161,2,8.119,4,13,2.045381814543651,2.056364095950486,19080,,0,0,0,0,1,0,1,0,0.3045074290047633,??,0.7315208500316687,8119,5810.001745410884,0.0,0.0,0.09009987067762885,
73347899,161,8,3.997,10,14,2.214640329573144,1.6191271954524966,15264,,0,0,0,0,1,0,1,0,1.405257502557307,??,4.8289279305415125,3997,21449.850519034735,0.0,7.955043518831942,1.2081380862000282,
